baseline config=3ms
18:49:39 tasks=2ms(ok=True) config=1ms(ok=True)
18:49:41 tasks=2ms(ok=True) config=2ms(ok=True)
18:49:43 tasks=2ms(ok=True) config=1ms(ok=True)
18:49:45 tasks=2ms(ok=True) config=2ms(ok=True)
18:49:47 tasks=2ms(ok=True) config=1ms(ok=True)
18:49:50 tasks=2ms(ok=True) config=1ms(ok=True)
18:49:52 tasks=2ms(ok=True) config=1ms(ok=True)
18:49:54 tasks=2ms(ok=True) config=1ms(ok=True)
18:49:56 tasks=2ms(ok=True) config=2ms(ok=True)
18:49:58 tasks=2ms(ok=True) config=2ms(ok=True)
18:50:00 tasks=2ms(ok=True) config=1ms(ok=True)
18:50:02 tasks=2ms(ok=True) config=1ms(ok=True)
18:50:04 tasks=2ms(ok=True) config=1ms(ok=True)
18:50:06 tasks=2ms(ok=True) config=2ms(ok=True)
18:50:08 tasks=2ms(ok=True) config=2ms(ok=True)
18:50:10 tasks=3ms(ok=True) config=1ms(ok=True)
18:50:12 tasks=2ms(ok=True) config=1ms(ok=True)
18:50:14 tasks=2ms(ok=True) config=1ms(ok=True)
18:50:16 tasks=2ms(ok=True) config=1ms(ok=True)
18:50:18 tasks=2ms(ok=True) config=2ms(ok=True)
18:50:20 tasks=2ms(ok=True) config=1ms(ok=True)
18:50:22 tasks=2ms(ok=True) config=2ms(ok=True)
18:50:24 tasks=3ms(ok=True) config=2ms(ok=True)
18:50:26 tasks=2ms(ok=True) config=1ms(ok=True)
18:50:28 tasks=2ms(ok=True) config=1ms(ok=True)
18:50:30 tasks=2ms(ok=True) config=2ms(ok=True)
18:50:32 tasks=2ms(ok=True) config=2ms(ok=True)
18:50:34 tasks=2ms(ok=True) config=1ms(ok=True)
18:50:36 tasks=6ms(ok=True) config=6ms(ok=True)
18:50:38 tasks=2ms(ok=True) config=1ms(ok=True)
18:50:40 tasks=2ms(ok=True) config=1ms(ok=True)
18:50:42 tasks=2ms(ok=True) config=2ms(ok=True)
18:50:44 tasks=2ms(ok=True) config=1ms(ok=True)
18:50:46 tasks=2ms(ok=True) config=2ms(ok=True)
18:50:48 tasks=5ms(ok=True) config=3ms(ok=True)
18:50:50 tasks=2ms(ok=True) config=2ms(ok=True)
18:50:52 tasks=2ms(ok=True) config=2ms(ok=True)
18:50:54 tasks=1ms(ok=True) config=1ms(ok=True)
18:50:56 tasks=2ms(ok=True) config=1ms(ok=True)
18:50:58 tasks=2ms(ok=True) config=1ms(ok=True)
18:51:00 tasks=1ms(ok=True) config=1ms(ok=True)
18:51:02 tasks=2ms(ok=True) config=2ms(ok=True)
18:51:04 tasks=2ms(ok=True) config=1ms(ok=True)
18:51:06 tasks=2ms(ok=True) config=2ms(ok=True)
18:51:08 tasks=2ms(ok=True) config=2ms(ok=True)
18:51:10 tasks=2ms(ok=True) config=1ms(ok=True)
18:51:12 tasks=2ms(ok=True) config=1ms(ok=True)
18:51:14 tasks=40ms(ok=True) config=1ms(ok=True)
18:51:16 tasks=2ms(ok=True) config=2ms(ok=True)
18:51:18 tasks=2ms(ok=True) config=1ms(ok=True)
18:51:20 tasks=1ms(ok=True) config=1ms(ok=True)
